OBJECTID,FACILITYID,MATERIAL,DIAMETER,LENGTH,Major_Road,Major_Intersection,Minor_Intersection,Minor_Road,Buildings,Railroad,ROW,WaterAreas,WaterLines,zone,affected_lats,SchoolChildcare,Healthcare,CriticalCustomers,DIAMETER_score,Railroad_score,Buildings_score,WaterBodies_score,affected_lats_score,school_childcare_score,medical_score,critical_cust_score,Roadway_score,COF
273,wM-383,CAS,4,494.0,757.819708597756,740.0005310976561,0.0,0.0,71.69780247418664,91.11971253505422,,722.7569170849852,,Zone-72,5.0,,,,4,5,0,0,1,0,0,0,7,3
274,wM-384,DIP,4,357.0,768.3189682964864,751.9675910926218,0.0,0.0,62.611978980598565,84.31344438384846,,209.42167465256023,,Zone-134,5.0,,,,4,5,0,0,1,0,0,0,7,3
275,wM-385,DIP,4,3.0,769.8920342293789,752.47394953864,0.0,0.0,92.6297643624656,84.44106611888493,,206.4043441637772,,Zone-135,,,,,4,5,0,0,0,0,0,0,7,2
276,wM-386,DIP,6,4.0,769.9310747330615,752.6038095243997,0.0,0.0,91.62994518128154,84.48163112881606,,206.4043441637772,,Zone-135,,,,,4,5,0,0,0,0,0,0,7,2
277,wM-387,CAS,4,18.0,769.9310747330615,752.6038095243997,0.0,0.0,94.45628354171896,84.48163112881606,,203.47907685058257,,Zone-135,,,,,4,5,0,0,0,0,0,0,7,2
278,wM-389,DIP,6,57.0,0.0,0.0,0.0,0.0,65.53418956180573,667.2208071527286,,1273.205639450477,,Zone-136,3.0,,,,4,0,0,0,1,0,0,0,10,3
279,wM-390,,6,2.0,277.9194021254983,339.97001321561936,0.0,0.0,41.792240113312815,672.1063706080371,,987.7523858469258,,Zone-26,6.0,,,,4,0,0,0,1,0,0,0,7,2
280,wM-391,DIP,6,403.0,47.915327623266634,30.961005405841675,0.0,0.0,28.201459629608607,667.2208071527286,,989.178350283806,,Zone-136,3.0,,,,4,0,0,0,1,0,0,0,7,2
281,wM-393,DIP,8,532.0,0.0,0.0,2.999414877302073,0.0,37.13492362381224,0.0,,1568.660181888962,,Zone-137,,,,,4,10,0,0,0,0,0,0,10,3
282,wM-396,DIP,8,388.0,0.0,0.0,0.0,0.0,10.127370084662465,261.6275829664225,,1460.1943241112783,,Zone-138,1.0,,,,4,0,5,0,1,0,0,0,10,3
283,wM-398,DIP,6,8.0,389.3364712571871,371.5277531914738,0.0,0.0,35.5565771749657,254.15338615844144,,1450.530901639031,,Zone-139,2.0,,,,4,0,0,0,1,0,0,0,7,2
284,wM-399,DIP,8,7.0,382.10479973984286,364.4372782019608,0.0,0.0,35.606319281893704,254.15338615844144,,1458.061492912883,,Zone-139,2.0,,,,4,0,0,0,1,0,0,0,7,2
285,wM-400,DIP,6,517.0,33.175403984019546,17.233541070616276,0.0,0.0,32.7463262615512,244.292743611738,,1603.9663028066464,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,7,2
286,wM-401,DIP,8,21.0,397.4263633036245,380.5565599092562,0.0,0.0,83.88478201397582,223.48125812310812,,1599.795983966496,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,7,2
287,wM-402,DIP,8,131.0,389.5799596045128,371.9085483547776,0.0,0.0,30.44949703650017,245.2023400239328,,1456.1081485103687,,Zone-139,2.0,,,,4,0,0,0,1,0,0,0,7,2
288,wM-404,DIP,8,29.0,397.0858868525239,379.2870155777112,0.0,0.0,68.36822614240137,244.292743611738,,1576.4354664254531,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,7,2
289,wM-405,DIP,6,21.0,598.8074144557829,584.8835726774837,0.0,0.0,61.43364426415659,264.91202549553554,,705.7762709640053,,Zone-106,10.0,,,,4,0,0,0,1,0,0,0,7,2
290,wM-406,DIP,12,2.0,612.3730102750317,600.2715025191076,0.0,0.0,61.43364426415659,263.3025059969873,,704.8576389750191,,Zone-106,10.0,,,,7,0,0,0,1,0,0,0,7,2
291,wM-407,DIP,6,18.0,611.4190579741439,593.7946694561128,26.71657253443054,3.780943574430637,85.92315165760665,62.12010241244817,,578.5036969171928,,Zone-113,1.0,,,,4,5,0,0,1,0,0,0,0,2
292,wM-409,DIP,12,3.0,776.640398435841,765.0735977970872,0.0,0.0,72.29013343060745,1491.9596988692645,,1408.5143801769884,,Zone-103,6.0,,,,7,0,0,0,1,0,0,0,7,2
293,wM-410,DIP,12,1342.0,3.893940468946063,0.0,394.14982643378835,0.0,74.19302004354678,1302.6721959876772,,1163.2892811761835,,Zone-108,3.0,,,,7,0,0,0,1,0,0,0,10,3
294,wM-411,DIP,12,721.0,3.810686072333801,0.0,399.1389240873217,0.0,37.180200332491054,645.9640957002816,,1250.0665619028855,,Zone-141,6.0,,,,7,0,0,0,1,0,0,0,10,3
295,wM-412,DIP,6,3.0,3.84323297454764,0.0,396.611086428022,7.386567215490617,178.79534704205068,1292.576054188604,,1250.0665619028855,,Zone-141,6.0,,,,4,0,0,0,1,0,0,0,10,3
296,wM-413,DIP,12,11.0,6.351623468188905,0.0,397.7651094124558,6.523383673119481,178.79534704205068,1292.576054188604,,1247.2859432047176,,Zone-141,6.0,,,,7,0,0,0,1,0,0,0,10,3
297,wM-414,DIP,6,288.0,1186.427022535966,2408.1067987876672,1603.0245091287575,1216.6128663197708,1548.1722203327058,705.231406546332,,1608.3855469878804,,Zone-142,2.0,,,,4,0,0,0,1,0,0,0,0,1
298,wM-418,DIP,8,4.0,0.0,0.0,541.2409636906968,9.403828247638916,20.193263743217383,312.44105577784626,,1402.2870319343783,,Zone-118,1.0,,,,4,0,0,0,1,0,0,0,10,3
299,wM-419,PVC,8,3.0,0.0,0.0,543.6841311965862,12.21312746725224,19.295004577515527,314.8561380269063,,1404.3903478350023,,Zone-118,1.0,,,,4,0,5,0,1,0,0,0,10,3
300,wM-420,DIP,8,821.0,0.0,0.0,0.0,0.0,12.335724233892511,289.64261238037653,,587.2934550107946,,Zone-143,5.0,,,,4,0,5,0,1,0,0,0,10,3
301,wM-421,CAS,4,771.0,752.8742108546645,735.104700524722,0.0,0.0,33.39293706623308,84.75815482022257,,199.02029989172243,,Zone-144,4.0,,,,4,5,0,0,1,0,0,0,7,3
302,wM-422,DIP,8,13.0,0.0,0.0,530.2296733003208,2.536472479561358,101.1992980564201,310.93389543503656,,1582.5053785234431,,Zone-118,1.0,,,,4,0,0,0,1,0,0,0,10,3
303,wM-424,DIP,8,179.0,0.0,0.0,530.2296733003208,0.0,7.67309242167293,310.93389543503656,,1404.3903478350023,,Zone-118,1.0,,,,4,0,5,0,1,0,0,0,10,3
304,wM-425,DIP,12,3.0,384.2966771370152,366.57445265848975,0.0,0.0,56.38448934166718,286.42480489565503,,582.1860018129382,,Zone-115,,,,,7,0,0,0,0,0,0,0,7,2
305,wM-426,DIP,12,4.0,611.4190579741439,593.9648555776575,31.774757780382103,21.38307953606416,99.71947049376588,58.809468683804766,,595.7804619580784,,Zone-113,1.0,,,,7,5,0,0,1,0,0,0,0,2
306,wM-427,DIP,6,156.0,615.2962586849321,597.8409267569511,0.0,4.50959489301082,21.41264670513988,0.0,,596.5317717628322,,Zone-145,,,,,4,10,0,0,0,0,0,0,7,3
307,wM-430,DIP,12,168.0,613.6867251526107,601.4505880407894,0.0,0.0,56.31406852279835,95.74492345096317,,622.7970143703703,,Zone-146,1.0,,,,7,5,0,0,1,0,0,0,7,3
308,wM-433,DIP,12,9.0,4.368361527057798,0.0,517.5294466172473,0.0,36.20353382609389,634.6859097987174,,1532.9393523274932,,Zone-111,3.0,,,,7,0,0,0,1,0,0,0,10,3
309,wM-434,DIP,12,376.0,0.0,0.0,531.7304692413809,0.0,40.32845071584645,0.0,,1675.508056732254,,Zone-147,3.0,,,,7,10,0,0,1,0,0,0,10,4
310,wM-437,DIP,6,11.0,5.470793681000549,0.0,523.1112012771553,0.0,34.96189393045831,256.93681127978346,,1589.2877953684797,,Zone-59,2.0,,,,4,0,0,0,1,0,0,0,10,3
311,wM-438,DIP,12,3.0,5.470793681000549,0.0,523.1112012771553,0.0,40.94499020254492,256.93681127978346,,1599.6501131145876,,Zone-59,2.0,,,,7,0,0,0,1,0,0,0,10,3
312,wM-439,DIP,6,2.0,3.427743829720231,0.0,521.0672150177137,0.0,40.94499020254492,256.8075428344933,,1600.282346529974,,Zone-59,2.0,,,,4,0,0,0,1,0,0,0,10,3
313,wM-440,DIP,8,8.0,0.0,0.0,510.2125624356936,0.0,36.425673580263044,642.2720967356904,,1532.9393523274932,,Zone-111,3.0,,,,4,0,0,0,1,0,0,0,10,3
314,wM-441,DIP,12,4.0,6.657334344927695,0.0,516.2075765178387,0.0,36.425673580263044,642.2720967356904,,1530.152606118538,,Zone-111,3.0,,,,7,0,0,0,1,0,0,0,10,3
315,wM-442,DIP,8,2.0,751.7353086323823,733.9659563012164,0.0,2.562629437579683,56.31406852279835,95.74492345096317,,620.9228423435223,,Zone-146,1.0,,,,4,5,0,0,1,0,0,0,7,3
316,wM-443,DIP,12,3.0,751.7353086323823,733.9659563012164,0.0,4.589570083586678,53.84165944974044,92.29218746397066,,621.4673793503821,,Zone-146,1.0,,,,7,5,0,0,1,0,0,0,7,3
317,wM-444,CAS,6,382.0,380.06532023932823,362.6511739713554,0.0,0.0,71.00654611626953,0.0,,23.84699931264384,,Zone-148,1.0,,,,4,10,0,7,1,0,0,0,7,5
318,wM-445,,6,0.0,379.5954334180792,362.1819105622168,0.0,0.0,76.94686262878734,305.38963702043634,,86.4989393391903,,Zone-117,18.0,zone,,,4,0,0,5,5,0,0,0,7,4
319,wM-446,CAS,6,802.0,378.95875725852846,361.1390661913639,0.0,0.0,20.84191931814352,289.3544854257319,,58.514157338991375,,Zone-117,18.0,Connected,,,4,0,0,5,5,10,0,0,7,4
320,wM-447,CAS,6,8.0,762.2765159879733,744.6069362000995,0.0,0.0,86.24073761802515,76.81998529048536,,202.1297368592244,,Zone-134,5.0,,,,4,5,0,0,1,0,0,0,7,3
321,wM-448,CAS,4,10.0,769.8528469387708,752.1808041465542,0.0,0.0,86.24073761802515,84.3962851492335,,206.96783056807067,,Zone-134,5.0,,,,4,5,0,0,1,0,0,0,7,3
322,wM-449,CAS,4,300.0,760.0388119301509,743.059443629283,0.0,0.0,76.36798351066494,89.57976670581799,,441.0334689893645,,Zone-149,2.0,,,,4,5,0,0,1,0,0,0,7,3
323,wM-450,CAS,4,5.0,759.9972231626931,743.2083757508566,0.0,0.0,133.2444637302571,90.98662314193272,,718.0288264086582,,Zone-72,5.0,,,,4,5,0,0,1,0,0,0,7,3
324,wM-451,DIP,12,4.0,279.273897477077,339.97001321561936,0.0,0.0,40.74859483348983,668.0768961463696,,984.5507714528752,,Zone-26,6.0,,,,7,0,0,0,1,0,0,0,7,2
325,wM-452,DIP,12,8.0,11.415054086857555,280.5860644669648,1326.1473312792755,298.37651998209776,477.0562405799338,2503.794469054415,,1309.5213108538649,,Zone-108,3.0,,,,7,0,0,0,1,0,0,0,0,1
326,wM-453,DIP,8,369.0,0.0,0.0,0.0,0.0,25.929099945249902,326.3264314879623,,954.8334868233143,,Zone-150,1.0,,,,4,0,0,0,1,0,0,0,10,3
327,wM-454,DIP,8,26.0,337.8662054988843,320.1171973001575,0.0,0.0,52.60588216715311,300.564410817407,,950.9508949784189,,Zone-151,,,,,4,0,0,0,0,0,0,0,7,2
328,wM-455,PVC,12,19.0,368.46155669792495,350.70971141850873,0.0,0.0,65.34688710390178,295.70416836320527,,931.8335716432589,,Zone-131,4.0,,,,7,0,0,0,1,0,0,0,7,2
329,wM-456,DIP,8,3.0,1.125007530773688,0.0,369.69019401699023,1.899742680089716,100.60554762745228,700.8878424542497,,1077.9904743681502,,Zone-152,,,,,4,0,0,0,0,0,0,0,10,2
330,wM-457,DIP,8,6.0,0.0,0.0,363.7055927777264,0.0,95.66562794974652,694.9596962616349,,1077.805399093755,,Zone-152,,,,,4,0,0,0,0,0,0,0,10,2
331,wM-458,DIP,8,2.0,0.0,0.0,359.3935170014626,0.0,84.18117966172927,698.889236264772,,813.551940060465,,Zone-37,3.0,,,,4,0,0,0,1,0,0,0,10,3
332,wM-459,DIP,8,28.0,0.0,0.0,331.64376856206843,0.0,86.57110169711044,701.2796597723204,,814.9478078893034,,Zone-153,1.0,,,,4,0,0,0,1,0,0,0,10,3
333,wM-460,DIP,8,3.0,0.0,0.0,361.78095219696326,0.0,84.18117966172927,698.889236264772,,811.1761837641269,,Zone-37,3.0,,,,4,0,0,0,1,0,0,0,10,3
334,wM-461,DIP,8,368.0,0.0,0.0,371.63788594838894,3.825723625145145,2.41027702516983,702.8966325551116,,1081.5966365592503,,Zone-154,5.0,,,,4,0,10,0,1,0,0,0,10,4
335,wM-462,DIP,8,2.0,0.0,0.0,455.0454150151931,5.302374009631673,88.42815034352269,742.9952499116469,,1514.2540297531448,,Zone-96,2.0,,,,4,0,0,0,1,0,0,0,10,3
336,wM-463,DIP,8,4.0,0.0,0.0,456.06017426890816,4.003981581063459,85.27196369381618,744.4027568329361,,1515.630187202566,,Zone-96,2.0,,,,4,0,0,0,1,0,0,0,10,3
337,wM-464,DIP,12,826.0,0.0,0.0,321.61555864200614,0.0,18.673558536012173,1037.1949128418364,,1285.1212818854628,,Zone-155,7.0,,,,7,0,5,0,1,0,0,0,10,3
338,wM-465,PVC,6,10.0,0.0,4.03921142485126,663.0792212625469,20.443531960629063,42.85611016877702,1519.3107204201958,,1634.8170944363499,,Zone-156,,,,,4,0,0,0,0,0,0,0,9,2
339,wM-466,CAS,12,3.0,254.48881038689825,237.3690323667639,0.0,0.0,68.00186240162812,1106.913449612318,,1437.6094372888751,,Zone-87,,,,,7,0,0,0,0,0,0,0,7,2
340,wM-468,DIP,6,5.0,1801.757325866352,1791.5272634215976,66.4975147508503,11.44168530033099,83.64030615053603,3821.999445668273,,226.5673643318448,,Zone-16,7.0,,,,4,0,0,0,1,0,0,0,0,1
341,wM-469,PVC,6,1.0,2065.694265159909,2057.149545965885,0.0,0.0,63.296228447586266,3492.804192382948,,281.04478680192057,,Zone-16,7.0,,,,4,0,0,0,1,0,0,0,7,2
342,wM-470,DIP,6,673.0,1039.0165008874092,1027.433970156254,0.0,0.0,36.15652846773558,3119.794640757287,,910.8166769908963,,Zone-19,12.0,,,,4,0,0,0,5,0,0,0,7,3
343,wM-471,DIP,6,9.0,1530.1920575200404,1512.383636482362,0.0,0.0,80.88674053517117,3113.46491925188,,917.3298490432544,,Zone-13,16.0,,,,4,0,0,0,5,0,0,0,7,3
344,wM-472,DIP,6,253.0,449.81805360060673,467.2937862118845,383.2860582994876,144.37706327029932,20.49081900127476,1154.5835692515052,,1482.168799663741,,Zone-157,1.0,,,,4,0,0,0,1,0,0,0,0,1
345,wM-473,DIP,4,158.0,320.2834820234387,315.6797378904307,351.9822131320702,0.0,5.781801232006124,1022.5599249768602,,1332.5140548871907,,Zone-157,1.0,,,,4,0,5,0,1,0,0,0,6,2
346,wM-474,DIP,4,4.0,317.3863901248348,312.34960897664286,351.98065832253405,0.0,50.53138451321376,1019.6072465858934,,1329.1901010900979,,Zone-158,,,,,4,0,0,0,0,0,0,0,6,2
347,wM-475,DIP,8,4.0,0.0,0.0,358.1703090436937,0.0,50.61876012877904,718.0468176392461,,2055.3947139085817,,Zone-159,,,,,4,0,0,0,0,0,0,0,10,2
348,wM-476,DIP,8,3.0,0.0,0.0,358.33124039084186,1.713542323079773,48.569773820032985,718.1084061188664,,2058.5047533830502,,Zone-159,,,,,4,0,0,0,0,0,0,0,10,2
349,wM-477,PVC,12,3.0,0.0,0.0,358.3324105485681,1.564283741506972,50.60878497896664,714.7567880511285,,2056.3817395563156,,Zone-53,1.0,,,,7,0,0,0,1,0,0,0,10,3
350,wM-478,DIP,8,13.0,0.0,0.0,328.3391023184277,0.0,95.89179443884152,707.2915353492278,,1144.5352196596048,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,10,3
351,wM-480,DIP,12,56.0,33.525335240722896,17.20823582688398,242.37391554531035,0.0,47.89655760084406,746.5371501078808,,1178.9555238987564,,Zone-85,4.0,,,,7,0,0,0,1,0,0,0,6,2
352,wM-481,DIP,8,30.0,3.617425557967246,0.0,298.4050330680233,0.0,75.74364245880592,716.5938158597753,,1152.719250100273,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,10,3
353,wM-482,DIP,8,8.0,0.0,0.0,337.114398768016,0.855783347081495,108.22105653460711,705.1708427194563,,1115.2106149331612,,Zone-160,,,,,4,0,0,0,0,0,0,0,10,2
354,wM-483,DIP,8,2.0,0.0,0.0,335.1885951213352,5.744946706128346,106.8857769287804,713.2798693970526,,1122.4707360819286,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,10,3
355,wM-484,PVC,12,60.0,1.023947651096119,0.0,328.3391023184277,0.0,100.76021972695088,715.2506733175976,,1124.2044971703615,,Zone-85,4.0,,,,7,0,0,0,1,0,0,0,10,3
356,wM-485,DIP,6,15.0,0.0,93.13563346126986,371.1766228086904,355.72122443196065,11.317515764565632,715.6104591414067,,1358.6483413698988,,Zone-88,,,,,4,0,5,0,0,0,0,0,9,3
357,wM-486,DIP,12,66.0,0.0,0.0,285.70018061564,0.0,33.26092256920321,702.425965176501,,765.9761674127316,,Zone-62,2.0,,,,7,0,0,0,1,0,0,0,10,3
358,wM-487,DIP,8,29.0,0.0,0.0,327.90157445290293,4.009160147318885,65.40924307373031,708.8620374362744,,481.1089729735442,,Zone-161,2.0,,,,4,0,0,0,1,0,0,0,10,3
359,wM-488,DIP,8,58.0,0.0,0.0,315.6700008656585,5.040017964448004,57.292275668695375,650.5072551017762,,422.9108040253348,,Zone-161,2.0,,,,4,0,0,0,1,0,0,0,10,3
360,wM-489,DIP,8,2.0,1.208656299283127,0.0,369.69019401699023,1.899742680089716,101.44538747488784,700.950352132033,,1080.7269750550722,,Zone-152,,,,,4,0,0,0,0,0,0,0,10,2
361,wM-490,DIP,8,102.0,0.0,1.767764121995953,445.35158762260073,7.460146305203993,36.68110212148351,712.6476527814102,,1414.9669717130976,,Zone-154,5.0,,,,4,0,0,0,1,0,0,0,9,2
362,wM-491,DIP,8,3.0,0.0,0.0,453.5550268656243,5.302374009631673,88.42815034352269,742.2284252364387,,1516.430638605234,,Zone-96,2.0,,,,4,0,0,0,1,0,0,0,10,3
363,wM-492,DIP,8,21.0,0.0,361.1256762606236,1096.8457110259685,378.9039110407848,89.9585015877208,1336.3991940661656,,2182.0917179041708,,Zone-42,8.0,,,,4,0,0,0,1,0,0,0,9,2
364,wM-493,CAS,6,3.0,410.9004303539328,413.80435663705,2.56693249626143,2.814646500855187,81.70766831189091,300.25061340627207,,1503.5169328174316,,Zone-133,1.0,,,,4,0,0,0,1,0,0,0,0,1
365,wM-494,CAS,6,2.0,409.0480697306159,411.8556847591109,5.164000544905306,5.187908128344018,83.99767417848123,302.91259934244454,,1503.8475779476255,,Zone-133,1.0,,,,4,0,0,0,1,0,0,0,0,1
366,wM-495,CAS,6,3.0,782.5508785267431,799.3462551475336,73.77896523782307,0.0,215.67517108204424,84.53130759512008,,1510.1353581699827,,Zone-129,2.0,,,,4,5,0,0,1,0,0,0,6,2
367,wM-496,CAS,6,84.0,785.7354979792855,802.6029744932079,0.0,0.0,215.67517108204424,87.5155923047171,,1510.5864820480767,,Zone-129,2.0,,,,4,5,0,0,1,0,0,0,7,3
368,wM-497,DIP,12,9.0,1297.1479187997495,1279.6360670616632,0.0,0.0,217.66909524501847,802.1378203760837,,1520.5910647772976,,Zone-98,6.0,,,,7,0,0,0,1,0,0,0,7,2
369,wM-498,DIP,8,5.0,363.6296594728217,345.878225063778,0.0,0.0,70.38783853359146,295.7327838465951,,950.2471963393658,,Zone-131,4.0,,,,4,0,0,0,1,0,0,0,7,2
370,wM-501,DIP,16,90.0,478.8644685486023,533.5326047142967,86.38455865399585,0.0,69.28042549883124,1421.6980902885073,,1495.3297947470016,,Zone-162,,,,,7,0,0,0,0,0,0,0,6,2
371,wM-504,PVC,16,57.0,266.38519373277506,363.71302413432016,139.42771348484774,0.0,22.171207389696644,1340.8073785889533,,1542.6266164041836,,Zone-163,1.0,,,Connected,7,0,0,0,1,0,0,10,6,3
372,wM-506,DIP,16,4.0,483.19261234199615,529.9525064724353,82.3416288581673,0.0,113.39909771633184,1502.6452793660628,,1564.914715457085,,Zone-162,,,,,7,0,0,0,0,0,0,0,6,2
373,wM-507,CAS,6,40.0,264.3312975596531,346.7107501255696,139.7988663506626,0.0,38.54781016435685,1337.521014916938,,1563.0015395746564,,Zone-164,,,,,4,0,0,0,0,0,0,0,6,2
374,wM-508,PVC,16,3.0,263.5444178651269,362.47996951750736,140.65382281611,0.0,58.972403393174254,1366.3982231272455,,1595.8454276351272,,Zone-89,4.0,,,,7,0,0,0,1,0,0,0,6,2
375,wM-509,CAS,6,4.0,259.93418790108893,343.92490889041534,161.28262940011123,0.0,66.43862497513987,1344.0696485620242,,1582.0740650043504,,Zone-89,4.0,,,,4,0,0,0,1,0,0,0,6,2
376,wM-510,CAS,12,23.0,259.93418790108893,343.92490889041534,141.18348942530864,0.0,58.972403393174254,1345.015365048238,,1585.7647186420563,,Zone-89,4.0,,,,7,0,0,0,1,0,0,0,6,2
377,wM-511,CAS,12,9.0,346.1031894714179,398.47306454159514,0.0,0.0,31.23462934633033,1518.267991716628,,1656.9815146812437,,Zone-91,15.0,,,,7,0,0,0,5,0,0,0,7,3
378,wM-512,DIP,6,3.0,1188.130968050202,2410.967223808,1600.1486718063995,1213.7741128126772,1584.19464111749,702.356940623146,,1606.6037731140943,,Zone-80,9.0,,,,4,0,0,0,1,0,0,0,0,1
379,wM-513,DIP,8,6.0,1188.203230714891,2411.029757409283,1599.9115201188952,1213.7741128126772,1584.7256712959295,702.2217908275669,,1606.6037731140943,,Zone-80,9.0,,,,4,0,0,0,1,0,0,0,0,1
380,wM-514,DIP,8,784.0,0.0,608.0359131106957,371.96595898592017,353.68639768827893,79.69066990117378,700.9770546428214,,935.1651088566717,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,9,2
381,wM-515,DIP,8,2.0,169.69346324707251,1391.817945476432,984.0571826281507,579.1324099669821,591.9196071356873,710.1344291695228,,1052.4941525054119,,Zone-85,4.0,,,,4,0,0,0,1,0,0,0,0,1
382,wM-516,DIP,6,75.0,0.0,0.0,448.81666127900354,0.0,42.26821429397828,249.29126480767252,,1602.2923772147367,,Zone-140,1.0,,,,4,0,0,0,1,0,0,0,10,3
383,wM-517,DIP,6,29.0,16.647436203789443,0.0,534.2932152492936,0.0,17.04341920001226,253.84068896455557,,1563.7028965769275,,Zone-60,8.0,,,,4,0,5,0,1,0,0,0,10,3
384,wM-128,CAS,6,397.0,363.6567436142162,347.3310203798802,0.0,0.0,21.33327572953516,3161.3443688276475,,1583.2998715519996,,Zone-20,16.0,,,,4,0,0,0,5,0,0,0,7,3
385,wM-519,CAS,4,904.0,849.9990222924127,839.9113989936488,0.0,0.0,47.872203777197456,1707.99793729591,,1469.2048895290986,,Zone-165,12.0,,,,4,0,0,0,5,0,0,0,7,3
386,wM-520,CAS,4,823.0,790.8592396211524,785.1973326002477,0.0,0.0,29.506396064137743,1646.4386141812715,,1411.0475376380991,,Zone-166,12.0,,,,4,0,0,0,5,0,0,0,7,3
388,wM-526,DIP,8,418.0,0.0,0.0,68.16521665902457,0.0,8.014824788211145,1023.8522709843598,,1285.1978566283367,,Zone-167,4.0,,,,4,0,5,0,1,0,0,0,10,3
389,wM-527,DIP,8,48.0,306.3691421608576,354.13636035675046,23.16512765305572,5.162583350860523,63.079334843049914,1437.0162259560495,,1658.856556300491,,Zone-167,4.0,,,,4,0,0,0,1,0,0,0,0,1
390,wM-530,DIP,8,27.0,364.41544020642743,419.6451283119311,2.985960277376293,0.0,85.93002529544249,1501.5195413612203,,1726.3956005049013,,Zone-168,,,,,4,0,0,0,0,0,0,0,6,2
391,wM-531,DIP,8,490.0,367.21867052303014,431.03949309302254,0.0,0.0,16.13676470353134,1514.0130374807989,,1729.6676196390404,,Zone-169,3.0,,,,4,0,5,0,1,0,0,0,7,3
392,wM-532,DIP,8,46.0,749.0084442897048,793.689009684448,0.550583281172052,0.0,115.19075468451352,1974.7784789660373,,2170.7402426879335,,Zone-66,3.0,,,,4,0,0,0,1,0,0,0,6,2
393,wM-535,DIP,8,25.0,344.5016687068453,402.3248778009421,2.985960277376293,0.0,109.49937462354532,1485.2740132024646,,1703.169270294983,,Zone-168,,,,,4,0,0,0,0,0,0,0,6,2
394,wM-536,DIP,8,12.0,371.14114219163594,414.38092414754186,27.81481067516765,0.0,75.87190361005395,1495.3882341575072,,1724.5925634143687,,Zone-68,11.0,,,,4,0,0,0,5,0,0,0,6,3
395,wM-537,DIP,8,4.0,364.41544020642743,427.4996075515896,0.66487894332618,0.0,110.67167715069058,1510.4755880769846,,1726.3956005049013,,Zone-168,,,,,4,0,0,0,0,0,0,0,6,2
396,wM-538,DIP,8,7.0,755.025412817481,784.466999085374,0.0,0.0,104.90004798554853,2002.7726685345049,,2190.2976571571094,,Zone-170,1.0,,,,4,0,0,0,1,0,0,0,7,2
397,wM-539,DIP,8,10.0,760.7625237959363,788.5049350635147,0.0,0.0,106.695643769034,2008.7753626859928,,2197.11229603572,,Zone-170,1.0,,,,4,0,0,0,1,0,0,0,7,2
398,wM-541,DIP,8,54.0,760.7625237959363,788.5049350635147,0.0,0.0,78.65189941596971,2009.8499989114364,,2197.11229603572,,Zone-170,1.0,,,,4,0,0,0,1,0,0,0,7,2
399,wM-542,DIP,8,373.0,803.6436856980429,819.2606405378187,13.937979546132953,6.702485366133674,35.91170467754927,2064.097364111443,,2248.9563894591606,,Zone-171,3.0,,,,4,0,0,0,1,0,0,0,0,1
400,wM-30,DIP,8,18.0,2051.9410411923504,2034.2422427001443,0.0,0.0,62.44730781027536,2766.0867413097144,,452.7078225880862,,Zone-14,6.0,,,,4,0,0,0,1,0,0,0,7,2
401,wM-14,DIP,12,39.0,1347.8666377587735,1330.0584962110954,1.010590813149989,0.0,71.33625798457227,2118.463052833915,,1375.5053299808567,,Zone-8,11.0,,,,7,0,0,0,5,0,0,0,6,3
402,wM-218,DIP,4,56.0,1342.5643325745239,1325.0095751480137,1.010590813149989,0.0,32.24960563533335,2062.3940495078796,,1411.220767604232,,Zone-8,11.0,,,,4,0,0,0,5,0,0,0,6,3
403,wM-226,DIP,4,35.0,723.1122857735562,705.2919467561798,0.0,0.0,37.7814561072861,1698.79162358323,,2142.5234090376985,,Zone-52,11.0,,,,4,0,0,0,5,0,0,0,7,3
404,wM-144,DIP,4,35.0,688.2694600020158,670.4617915232943,0.0,0.0,35.4327688165181,1735.5421998017348,,2141.6811670621864,,Zone-49,17.0,,,,4,0,0,0,5,0,0,0,7,3
405,wM-549,DIP,6,16.0,19.43131754080512,2.173866403759632,723.7408447208308,0.0,76.17047605123417,2140.167415140491,,2404.7247741597876,,Zone-5,5.0,,,,4,0,0,0,1,0,0,0,6,2
406,wM-590,CAS,4,491.0,791.5304399347255,782.8965094918518,0.0,0.0,42.125245289815055,1655.8887698669266,,1556.171707579764,,Zone-172,,,,,4,0,0,0,0,0,0,0,7,2
